idx,n,steps,in,out,epsilon,sigma,eW,truth,tNoise,tBias,dual,tA,tB,envA,prefA,shockT,shockΔ,bfθ,bfp,bfGain,CA,EA,seed,avg,std,delta,mae,tt_converge
587,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,0.8,0,0.5509731930534297,0.005352665802450433,0.019024762673692797,0.2009731930534297,83
588,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,0.8,1,0.5482821289267776,0.005511195936882561,0.02168321166911802,0.1982821289267779,81
589,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,N(0.6,0,0.5494660302630071,0.005243213143406075,0.01910017292841415,0.19946603026300735,81
590,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,N(0.6,1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
591,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,0.15),0,0.5493327366174326,0.005509809944906139,0.019276083016037227,0.19933273661743248,85
592,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.6,0.15),1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
593,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,0.3,0,0.5510438499499142,0.005420831297371674,0.021245479462851047,0.20104384994991417,81
594,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
595,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,0.8,0,0.5488699372179644,0.00556940165015706,0.02122394984893161,0.19886993721796412,82
596,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
597,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,N(0.6,0,0.5485970046324915,0.0058304520505805,0.024323681595654456,0.1985970046324918,80
598,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
599,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,0.15),0,0.5505072243037556,0.005372658455850127,0.021185080375617504,0.20050722430375578,80
600,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,U(0.4,0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
601,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),0.3,0,0.5525185944921295,0.005885711077336424,0.02403106702758595,0.20251859449212944,79
602,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
603,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),0.8,0,0.5511106497752509,0.00573909566196941,0.02355220734127783,0.2011106497752508,81
604,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
605,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),N(0.6,0,0.549554149635361,0.005646931835644202,0.021183215433453584,0.199554149635361,80
606,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
607,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),0.15),0,0.5498080042284372,0.005811540266377315,0.02347217089865683,0.19980800422843722,77
608,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,1,0.9),0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
609,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,0.3,0,0.5479602668239513,0.007350975901669121,0.035855857260646995,0.19796026682395143,84
610,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,0.3,1,0.5475311914498107,0.006925589170713769,0.03677925747823574,0.19753119144981063,82
611,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,0.8,0,0.5496205564986806,0.0076397844827690445,0.03370415966770357,0.1996205564986808,83
612,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,0.8,1,0.5472836134855169,0.007293506386233827,0.04007778494302938,0.19728361348551665,81
613,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,N(0.6,0,0.5484365854844618,0.007268300549857682,0.03804536839297734,0.19843658548446227,83
614,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,N(0.6,1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
615,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,0.15),0,0.5462740056055416,0.007472436367368615,0.04079541709433332,0.19627400560554148,78
616,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.3,0.15),1,0.5478306841124491,0.007643268762581549,0.03892063663229328,0.19783068411244897,82
617,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,0.3,0,0.549491172598531,0.005634345320101955,0.0214124021848352,0.19949117259853114,81
618,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,0.3,1,0.5485286991311458,0.005268286918726687,0.019316519091677864,0.19852869913114563,82
619,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,0.8,0,0.5463513577405381,0.005336205533699571,0.019661260396491187,0.1963513577405381,77
620,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,0.8,1,0.5482821289267776,0.005511195936882561,0.02168321166911802,0.1982821289267779,81
621,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,N(0.6,0,0.5541924416184032,0.005514817835969125,0.019618466758708153,0.20419244161840308,79
622,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,N(0.6,1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
623,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,0.15),0,0.5486118635189527,0.005249442275714167,0.01965487055235604,0.1986118635189525,79
624,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.6,0.15),1,0.5488145606598582,0.005671207352599742,0.019124541660257344,0.19881456065985825,81
625,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,0.3,0,0.5470851819628089,0.005199246505704494,0.023731170945988866,0.197085181962809,84
626,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
627,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,0.8,0,0.5484841804031801,0.006025025594644238,0.021574742927865764,0.19848418040318005,81
628,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
629,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,N(0.6,0,0.5498635426586633,0.005908401931758763,0.02368532785872457,0.19986354265866282,79
630,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
631,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,0.15),0,0.5495538218187349,0.005546315133171526,0.02229674916611979,0.19955382181873438,80
632,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,U(0.4,0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
633,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),0.3,0,0.5517561599646246,0.005571566751213247,0.023237901954991314,0.20175615996462476,84
634,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),0.3,1,0.5484017712730719,0.005543932018618557,0.022373357946897432,0.19840177127307196,82
635,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),0.8,0,0.5447196007704775,0.00566184235341256,0.02108529529145009,0.19471960077047748,80
636,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),0.8,1,0.5481771644132896,0.005806859289502699,0.024230688062097938,0.1981771644132899,81
637,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),N(0.6,0,0.5480972666176652,0.005623887022467859,0.020774175586822374,0.19809726661766558,82
638,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),N(0.6,1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
639,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),0.15),0,0.5499670648821503,0.006169282908837131,0.023458239868276554,0.19996706488215046,82
640,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,180,-0.2,0.25,0.25,2,0.9),0.15),1,0.5486998795966903,0.006018832363634453,0.022463356668515844,0.19869987959669028,80
641,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,0.3,0,0.5483544527423827,0.00689014281899208,0.034979943901905064,0.19835445274238256,80
642,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,0.3,1,0.5476283895818598,0.006925589170713773,0.03677925747823585,0.19762838958185966,82
643,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,0.8,0,0.5480505389316868,0.0075720365416124605,0.0391974715393586,0.19805053893168664,79
644,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,0.8,1,0.5473808116175658,0.007293506386233817,0.04007778494302927,0.19738081161756577,81
645,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,N(0.6,0,0.5502320889030314,0.007609592216607362,0.03519456245865038,0.20023208890303168,78
646,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,N(0.6,1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
647,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,0.15),0,0.5475712753123354,0.00771010917091564,0.03440434952976967,0.1975712753123354,82
648,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.3,0.15),1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
649,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,0.3,0,0.5502822947151067,0.005139311755686148,0.020124937392419717,0.20028229471510667,81
650,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,0.3,1,0.5486258972631946,0.005268286918726686,0.019316519091678308,0.1986258972631947,82
651,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,0.8,0,0.552044974474778,0.005642503736007576,0.02023509259177969,0.2020449744747773,82
652,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,0.8,1,0.5483793270588269,0.0055111959368825385,0.02168321166911802,0.19837932705882655,81
653,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,N(0.6,0,0.5543206751916532,0.005511579108050454,0.022757243014743467,0.20432067519165328,80
654,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,N(0.6,1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
655,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,0.15),0,0.5510003263299452,0.005589815170759589,0.02028622579139827,0.20100032632994524,82
656,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.6,0.15),1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
657,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,0.3,0,0.5521641001429852,0.005812796600411501,0.025651148964502934,0.20216410014298525,80
658,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
659,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,0.8,0,0.5522322313318234,0.0059513345107030284,0.02365850927219104,0.20223223133182372,82
660,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
661,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,N(0.6,0,0.5505382415244463,0.006016471570105784,0.024248973883297276,0.20053824152444608,81
662,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
663,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,0.15),0,0.5496382536808281,0.005720912326363332,0.022779820798488837,0.19963825368082858,80
664,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,U(0.4,0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
665,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),0.3,0,0.5529282772101375,0.00562294903273358,0.022040811130495386,0.20292827721013765,82
666,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
667,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),0.8,0,0.5506330232582652,0.005520277034374539,0.0243382556916365,0.2006330232582653,80
668,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
669,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),N(0.6,0,0.5540052911079976,0.00586309936880426,0.02227159454996186,0.20400529110799756,80
670,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
671,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),0.15),0,0.5500144631867341,0.006016606286619371,0.021780756269280555,0.20001446318673416,83
672,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,1,0.9),0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
673,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,0.3,0,0.5482452234863036,0.006944706438113211,0.03406031177112401,0.19824522348630405,84
674,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,0.3,1,0.5476283895818598,0.006925589170713773,0.03677925747823585,0.19762838958185966,82
675,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,0.8,0,0.5474652278460167,0.007286629649400634,0.03491696877524508,0.1974652278460167,80
676,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,0.8,1,0.5473808116175658,0.007293506386233817,0.04007778494302927,0.19738081161756577,81
677,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,N(0.6,0,0.5478080547949034,0.007424152006681633,0.035653032579194166,0.1978080547949034,80
678,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,N(0.6,1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
679,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,0.15),0,0.5482003737033083,0.00743308733433497,0.03566222265224439,0.1982003737033085,81
680,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.3,0.15),1,0.5479278822444976,0.007643268762581549,0.038920636632293504,0.1979278822444979,82
681,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,0.3,0,0.5498474425611914,0.005223585967205045,0.01963542502158988,0.19984744256119163,81
682,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,0.3,1,0.5486258972631946,0.005268286918726686,0.019316519091678308,0.1986258972631947,82
683,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,0.8,0,0.5499084765652872,0.005640753043335157,0.020393379233954567,0.19990847656528776,81
684,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,0.8,1,0.5483793270588269,0.0055111959368825385,0.02168321166911802,0.19837932705882655,81
685,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,N(0.6,0,0.5499700655132249,0.005313415729035123,0.02156879258242317,0.19997006551322502,81
686,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,N(0.6,1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
687,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,0.15),0,0.5490747836664752,0.005405544610775501,0.020308110583941552,0.19907478366647524,83
688,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.6,0.15),1,0.5489117587919071,0.005671207352599748,0.01912454166025701,0.19891175879190712,81
689,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,0.3,0,0.5515994383514264,0.005658456069064319,0.022793098531865508,0.2015994383514264,80
690,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
691,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,0.8,0,0.5486510482673903,0.0052983830471216836,0.02383197242990076,0.19865104826739025,82
692,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
693,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,N(0.6,0,0.5465688547097806,0.005630793391499988,0.021838812600279534,0.1965688547097806,81
694,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
695,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,0.15),0,0.5480594895056754,0.005617376381171455,0.022100689954349884,0.19805948950567553,81
696,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,U(0.4,0.15),1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
697,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),0.3,0,0.5511773755520829,0.005646679794991537,0.02373960710896894,0.20117737555208315,77
698,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),0.3,1,0.5484989694051211,0.005543932018618564,0.02237335794689732,0.19849896940512107,82
699,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),0.8,0,0.5464837517256853,0.00596283115545006,0.021527718112668737,0.19648375172568547,78
700,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),0.8,1,0.5482743625453385,0.005806859289502691,0.024230688062097827,0.1982743625453385,81
701,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),N(0.6,0,0.5513508495154701,0.0058816465728093684,0.022644874239412416,0.20135084951547025,85
702,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),N(0.6,1,0.5487970777287391,0.006018832363634443,0.02246335666851562,0.19879707772873925,80
703,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.7,U(0.3,-1,0,0.25,0,2,0.9),0.15),0,0.5500562608036361,0.005815244905166914,0.025838904503484583,0.20005626080363623,81
