idx,n,steps,inTrust,outTrust,epsilon,sigma,evidenceWeight,truth,CA_spec,EA_spec,avg,std,delta
729,200,365,1.2,0.8,0.08,0.01,0.02,0.7,U(0.4,0.3,0.6981858993793176,0.011571975346449282,0.06626524899898456
730,200,365,1.2,0.8,0.08,0.01,0.02,0.7,U(0.4,0.8,0.7001375184363883,0.01166169316131036,0.05863402278234553
731,200,365,1.2,0.8,0.08,0.01,0.02,0.7,U(0.4,N(0.6,0.7019149046809526,0.01120504672668211,0.06638616749951531
732,200,365,1.2,0.8,0.08,0.01,0.02,0.7,U(0.4,0.15),0.703771594085895,0.011395693122670941,0.05796256871716954
733,200,365,1.2,0.8,0.08,0.01,0.02,0.7,0.9),0.3,0.6964617597861965,0.010575760444114462,0.06049946476182766
734,200,365,1.2,0.8,0.08,0.01,0.02,0.7,0.9),0.8,0.6965763491606927,0.010994352779859627,0.06501319102486747
735,200,365,1.2,0.8,0.08,0.01,0.02,0.7,0.9),N(0.6,0.7034125065355716,0.011044906193699746,0.05620709035826088
736,200,365,1.2,0.8,0.08,0.01,0.02,0.7,0.9),0.15),0.7103239465125982,0.0110845234054284,0.06112510157677098
737,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.3,0.3,0.5990045493538259,0.012207478196386214,0.06514411995249658
738,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.3,0.8,0.6031447706073984,0.014485632407340326,0.0763877700104384
739,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.3,N(0.6,0.5964614460144163,0.01318899046168388,0.07628496213836367
740,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.3,0.15),0.6025284571073329,0.013689807520008741,0.07547570332666542
741,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.6,0.3,0.5978270373118506,0.010599800007878973,0.053913522656362844
742,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.6,0.8,0.6035401531542565,0.011177542144744075,0.06139556955095293
743,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.6,N(0.6,0.6009076337697207,0.010664731800065488,0.05829682996339747
744,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.6,0.15),0.5999529010504133,0.010627112801876372,0.05281452266847053
745,200,365,1.2,0.8,0.08,0.01,0.05,0.6,U(0.4,0.3,0.603224314905226,0.009852291501993864,0.05186643270924396
746,200,365,1.2,0.8,0.08,0.01,0.05,0.6,U(0.4,0.8,0.5991056840385733,0.011879809473512295,0.06442768838134638
747,200,365,1.2,0.8,0.08,0.01,0.05,0.6,U(0.4,N(0.6,0.5999958930965432,0.010869283341550271,0.062412471774110356
748,200,365,1.2,0.8,0.08,0.01,0.05,0.6,U(0.4,0.15),0.5971480310687097,0.011067308856728747,0.06878275818999635
749,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.9),0.3,0.5990489663670961,0.011513426098608568,0.058986432865725136
750,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.9),0.8,0.5995769501829394,0.01128970334136873,0.0651557600000725
751,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.9),N(0.6,0.6021197714856645,0.011602102603837722,0.05976552444503469
752,200,365,1.2,0.8,0.08,0.01,0.05,0.6,0.9),0.15),0.5993842225681387,0.011243941361896518,0.057443700398922215
753,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.3,0.3,0.7009285580700271,0.012177771823141543,0.06850709293098567
754,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.3,0.8,0.7004209919545771,0.013341644916809624,0.07381917614088374
755,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.3,N(0.6,0.7007412058720982,0.01405334561510186,0.07116389561574887
756,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.3,0.15),0.699192606787374,0.012865410149454058,0.07134487687850544
757,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.6,0.3,0.7002344213642762,0.010074986049531649,0.049965503784067944
758,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.6,0.8,0.6983551969669045,0.010755030502624047,0.055250526164052904
759,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.6,N(0.6,0.697570070361466,0.011487208989709103,0.06004533615028129
760,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.6,0.15),0.6986817381149305,0.010778993159195605,0.05965514990126575
761,200,365,1.2,0.8,0.08,0.01,0.05,0.7,U(0.4,0.3,0.6982445620556412,0.011058742282228222,0.06479936877078396
762,200,365,1.2,0.8,0.08,0.01,0.05,0.7,U(0.4,0.8,0.7012642885427951,0.010963139533924268,0.06191592668179946
763,200,365,1.2,0.8,0.08,0.01,0.05,0.7,U(0.4,N(0.6,0.6977101552816458,0.01150436661810464,0.060661141968975096
764,200,365,1.2,0.8,0.08,0.01,0.05,0.7,U(0.4,0.15),0.7022548373191576,0.011593697533121679,0.06488505981223736
765,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.9),0.3,0.7031982375097746,0.011020615867270432,0.07594545351656268
766,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.9),0.8,0.6992692306132078,0.011461382492652251,0.062180856824538555
767,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.9),N(0.6,0.6960832897796787,0.01164774886466439,0.055810376033225584
768,200,365,1.2,0.8,0.08,0.01,0.05,0.7,0.9),0.15),0.6983561107150759,0.01134219467282994,0.058134049963245116
769,200,365,1.2,1,0.02,0,0.02,0.6,0.3,0.3,0.5999335387344018,1.4889204253235646e-15,3.3306690738754696e-16
770,200,365,1.2,1,0.02,0,0.02,0.6,0.3,0.8,0.5999381284671339,2.9844562615397577e-15,4.440892098500626e-16
771,200,365,1.2,1,0.02,0,0.02,0.6,0.3,N(0.6,0.5999306555953005,1.5610975399727408e-15,4.440892098500626e-16
772,200,365,1.2,1,0.02,0,0.02,0.6,0.3,0.15),0.5999395650648475,2.926843544352514e-15,3.3306690738754696e-16
773,200,365,1.2,1,0.02,0,0.02,0.6,0.6,0.3,0.599929437163493,1.5249106227623943e-15,4.440892098500626e-16
774,200,365,1.2,1,0.02,0,0.02,0.6,0.6,0.8,0.5999364948924456,2.420120673122502e-15,5.551115123125783e-16
775,200,365,1.2,1,0.02,0,0.02,0.6,0.6,N(0.6,0.5999422263728033,1.2863743655007717e-15,4.440892098500626e-16
776,200,365,1.2,1,0.02,0,0.02,0.6,0.6,0.15),0.5999362770562695,1.5688555236374627e-15,4.440892098500626e-16
777,200,365,1.2,1,0.02,0,0.02,0.6,U(0.4,0.3,0.5999356911735552,1.9707631423002296e-15,4.440892098500626e-16
778,200,365,1.2,1,0.02,0,0.02,0.6,U(0.4,0.8,0.5999372328246266,1.4780150235636979e-15,5.551115123125783e-16
779,200,365,1.2,1,0.02,0,0.02,0.6,U(0.4,N(0.6,0.5999391048970605,1.4439516440497814e-15,4.440892098500626e-16
780,200,365,1.2,1,0.02,0,0.02,0.6,U(0.4,0.15),0.5999294112358334,1.7151059325474006e-15,4.440892098500626e-16
781,200,365,1.2,1,0.02,0,0.02,0.6,0.9),0.3,0.5999345119603556,1.3181064122410823e-15,3.3306690738754696e-16
782,200,365,1.2,1,0.02,0,0.02,0.6,0.9),0.8,0.5999334978200883,1.8856967306653344e-15,6.661338147750939e-16
783,200,365,1.2,1,0.02,0,0.02,0.6,0.9),N(0.6,0.5999423572180808,1.3256360457894333e-15,5.551115123125783e-16
784,200,365,1.2,1,0.02,0,0.02,0.6,0.9),0.15),0.5999385414679951,1.606239885067063e-15,2.220446049250313e-16
785,200,365,1.2,1,0.02,0,0.02,0.7,0.3,0.3,0.69987299840294,1.6354606405429001e-16,4.440892098500626e-16
786,200,365,1.2,1,0.02,0,0.02,0.7,0.3,0.8,0.699878197712043,1.903927288266805e-15,3.3306690738754696e-16
787,200,365,1.2,1,0.02,0,0.02,0.7,0.3,N(0.6,0.699876000224777,1.4807437010525724e-15,5.551115123125783e-16
788,200,365,1.2,1,0.02,0,0.02,0.7,0.3,0.15),0.6998672115036713,1.1365560840976599e-15,2.220446049250313e-16
789,200,365,1.2,1,0.02,0,0.02,0.7,0.6,0.3,0.6998645215158197,1.927939923345651e-15,2.220446049250313e-16
790,200,365,1.2,1,0.02,0,0.02,0.7,0.6,0.8,0.699881828418369,2.498445855148872e-15,7.771561172376096e-16
791,200,365,1.2,1,0.02,0,0.02,0.7,0.6,N(0.6,0.6998764202868796,2.305484438836591e-15,7.771561172376096e-16
792,200,365,1.2,1,0.02,0,0.02,0.7,0.6,0.15),0.699873606669673,1.8038988979531735e-16,6.661338147750939e-16
793,200,365,1.2,1,0.02,0,0.02,0.7,U(0.4,0.3,0.6998739252837564,1.5841602680077366e-15,4.440892098500626e-16
794,200,365,1.2,1,0.02,0,0.02,0.7,U(0.4,0.8,0.6998706481335571,2.0980865355484476e-15,7.771561172376096e-16
795,200,365,1.2,1,0.02,0,0.02,0.7,U(0.4,N(0.6,0.699878103532295,1.5827980514452614e-15,3.3306690738754696e-16
796,200,365,1.2,1,0.02,0,0.02,0.7,U(0.4,0.15),0.6998725642722546,2.0106994154417226e-16,5.551115123125783e-16
797,200,365,1.2,1,0.02,0,0.02,0.7,0.9),0.3,0.6998748342629427,4.862219169611978e-16,3.3306690738754696e-16
798,200,365,1.2,1,0.02,0,0.02,0.7,0.9),0.8,0.6998672377864513,2.9352751488081555e-16,9.992007221626409e-16
799,200,365,1.2,1,0.02,0,0.02,0.7,0.9),N(0.6,0.699878381037482,2.461730236148819e-15,3.3306690738754696e-16
800,200,365,1.2,1,0.02,0,0.02,0.7,0.9),0.15),0.6998738705014773,8.08254562088053e-17,3.3306690738754696e-16
801,200,365,1.2,1,0.02,0,0.05,0.6,0.3,0.3,0.5999999992534804,1.955852523259283e-15,4.440892098500626e-16
802,200,365,1.2,1,0.02,0,0.05,0.6,0.3,0.8,0.5999999992738307,1.9910790610332143e-15,3.3306690738754696e-16
803,200,365,1.2,1,0.02,0,0.05,0.6,0.3,N(0.6,0.5999999992292268,1.3933188378624375e-15,1.1102230246251565e-16
804,200,365,1.2,1,0.02,0,0.05,0.6,0.3,0.15),0.5999999993230467,1.3649874909752387e-15,3.3306690738754696e-16
805,200,365,1.2,1,0.02,0,0.05,0.6,0.6,0.3,0.5999999992848177,2.3274734129643623e-15,4.440892098500626e-16
806,200,365,1.2,1,0.02,0,0.05,0.6,0.6,0.8,0.5999999992728137,1.5056728250642976e-15,5.551115123125783e-16
807,200,365,1.2,1,0.02,0,0.05,0.6,0.6,N(0.6,0.5999999992125739,1.7751073990866522e-15,4.440892098500626e-16
808,200,365,1.2,1,0.02,0,0.05,0.6,0.6,0.15),0.5999999991420739,2.002883569337845e-15,3.3306690738754696e-16
809,200,365,1.2,1,0.02,0,0.05,0.6,U(0.4,0.3,0.5999999991660272,2.03929263592889e-15,4.440892098500626e-16
810,200,365,1.2,1,0.02,0,0.05,0.6,U(0.4,0.8,0.5999999992874055,1.4330695842066105e-15,4.440892098500626e-16
811,200,365,1.2,1,0.02,0,0.05,0.6,U(0.4,N(0.6,0.5999999992426276,1.534920974268424e-15,3.3306690738754696e-16
812,200,365,1.2,1,0.02,0,0.05,0.6,U(0.4,0.15),0.5999999991860109,2.330146282793528e-16,6.661338147750939e-16
813,200,365,1.2,1,0.02,0,0.05,0.6,0.9),0.3,0.5999999993201469,4.732468080958423e-16,2.220446049250313e-16
814,200,365,1.2,1,0.02,0,0.05,0.6,0.9),0.8,0.5999999992691265,2.081142599259949e-15,6.661338147750939e-16
815,200,365,1.2,1,0.02,0,0.05,0.6,0.9),N(0.6,0.5999999992573382,1.9920383711903168e-15,4.440892098500626e-16
816,200,365,1.2,1,0.02,0,0.05,0.6,0.9),0.15),0.5999999992975945,8.458850352966093e-16,5.551115123125783e-16
817,200,365,1.2,1,0.02,0,0.05,0.7,0.3,0.3,0.6999999985366085,2.8948519830512857e-15,4.440892098500626e-16
818,200,365,1.2,1,0.02,0,0.05,0.7,0.3,0.8,0.6999999984489412,4.079975207685429e-16,6.661338147750939e-16
819,200,365,1.2,1,0.02,0,0.05,0.7,0.3,N(0.6,0.6999999985616066,7.264117220165107e-16,4.440892098500626e-16
820,200,365,1.2,1,0.02,0,0.05,0.7,0.3,0.15),0.6999999984993823,2.847392001977492e-15,3.3306690738754696e-16
821,200,365,1.2,1,0.02,0,0.05,0.7,0.6,0.3,0.6999999984964242,2.507851037520163e-15,2.220446049250313e-16
822,200,365,1.2,1,0.02,0,0.05,0.7,0.6,0.8,0.6999999984842014,1.9545286370501687e-15,6.661338147750939e-16
823,200,365,1.2,1,0.02,0,0.05,0.7,0.6,N(0.6,0.6999999985792433,2.3426231985731265e-15,3.3306690738754696e-16
824,200,365,1.2,1,0.02,0,0.05,0.7,0.6,0.15),0.6999999984362236,1.425502152942166e-15,3.3306690738754696e-16
825,200,365,1.2,1,0.02,0,0.05,0.7,U(0.4,0.3,0.6999999985251267,1.3224475978351849e-15,2.220446049250313e-16
826,200,365,1.2,1,0.02,0,0.05,0.7,U(0.4,0.8,0.6999999984819558,1.7548022308744263e-15,6.661338147750939e-16
827,200,365,1.2,1,0.02,0,0.05,0.7,U(0.4,N(0.6,0.6999999985809218,1.972123006309254e-15,6.661338147750939e-16
828,200,365,1.2,1,0.02,0,0.05,0.7,U(0.4,0.15),0.6999999985413897,3.40085433475002e-15,4.440892098500626e-16
829,200,365,1.2,1,0.02,0,0.05,0.7,0.9),0.3,0.6999999984977583,2.136076023835507e-15,4.440892098500626e-16
830,200,365,1.2,1,0.02,0,0.05,0.7,0.9),0.8,0.699999998542555,3.110428058154296e-15,4.440892098500626e-16
831,200,365,1.2,1,0.02,0,0.05,0.7,0.9),N(0.6,0.6999999985456027,1.6974798130865023e-15,3.3306690738754696e-16
832,200,365,1.2,1,0.02,0,0.05,0.7,0.9),0.15),0.6999999984553721,4.992301495735844e-16,5.551115123125783e-16
833,200,365,1.2,1,0.02,0.01,0.02,0.6,0.3,0.3,0.6002201776938145,0.0330798294396711,0.18948273624960044
834,200,365,1.2,1,0.02,0.01,0.02,0.6,0.3,0.8,0.5971146521962614,0.03077209790841021,0.18859911624467451
835,200,365,1.2,1,0.02,0.01,0.02,0.6,0.3,N(0.6,0.6010221171422466,0.03225288753769544,0.2312295939481378
836,200,365,1.2,1,0.02,0.01,0.02,0.6,0.3,0.15),0.602107661952123,0.0260460108310262,0.18034271395527146
837,200,365,1.2,1,0.02,0.01,0.02,0.6,0.6,0.3,0.5989787304309135,0.014919744954817077,0.09370636419451972
838,200,365,1.2,1,0.02,0.01,0.02,0.6,0.6,0.8,0.5949557802520961,0.01506153546469152,0.0901809658001157
839,200,365,1.2,1,0.02,0.01,0.02,0.6,0.6,N(0.6,0.6002837507362533,0.01574081954642984,0.09551437449699651
840,200,365,1.2,1,0.02,0.01,0.02,0.6,0.6,0.15),0.5923810485454293,0.015714430632524,0.09782718194573525
841,200,365,1.2,1,0.02,0.01,0.02,0.6,U(0.4,0.3,0.6019525773200216,0.018827425795070466,0.12700661087120557
842,200,365,1.2,1,0.02,0.01,0.02,0.6,U(0.4,0.8,0.6075294488406514,0.016403731541731876,0.11860378867941401
843,200,365,1.2,1,0.02,0.01,0.02,0.6,U(0.4,N(0.6,0.6024157912762804,0.019079272804924313,0.12880277541159801
844,200,365,1.2,1,0.02,0.01,0.02,0.6,U(0.4,0.15),0.6037004097977229,0.017638139048899902,0.10167970633903844
845,200,365,1.2,1,0.02,0.01,0.02,0.6,0.9),0.3,0.6087879654545084,0.01915383124012133,0.11284244632336626
846,200,365,1.2,1,0.02,0.01,0.02,0.6,0.9),0.8,0.5989033763437842,0.018229503291252083,0.12266513142795099
847,200,365,1.2,1,0.02,0.01,0.02,0.6,0.9),N(0.6,0.5972633384900526,0.01833531674699699,0.11378207355233483
848,200,365,1.2,1,0.02,0.01,0.02,0.6,0.9),0.15),0.5939292969615274,0.020539697668959425,0.1489153437096592
849,200,365,1.2,1,0.02,0.01,0.02,0.7,0.3,0.3,0.7066983395916959,0.03167664063818024,0.1993517365182026
850,200,365,1.2,1,0.02,0.01,0.02,0.7,0.3,0.8,0.700068783540278,0.03139316232996942,0.16666291312532888
851,200,365,1.2,1,0.02,0.01,0.02,0.7,0.3,N(0.6,0.6930462432196033,0.030737116748866238,0.15138334498856632
852,200,365,1.2,1,0.02,0.01,0.02,0.7,0.3,0.15),0.7004763992856456,0.031252282578565466,0.20288835720087217
853,200,365,1.2,1,0.02,0.01,0.02,0.7,0.6,0.3,0.700185752932906,0.015550584145883641,0.11651596496798078
854,200,365,1.2,1,0.02,0.01,0.02,0.7,0.6,0.8,0.6998802119575853,0.01696069942135826,0.13160537412790596
855,200,365,1.2,1,0.02,0.01,0.02,0.7,0.6,N(0.6,0.6985941044623624,0.017785910573104052,0.0958106527181859
856,200,365,1.2,1,0.02,0.01,0.02,0.7,0.6,0.15),0.7047108161167466,0.013910133651092959,0.11005520312953732
857,200,365,1.2,1,0.02,0.01,0.02,0.7,U(0.4,0.3,0.6970137453145995,0.016316027762930417,0.12079587283722559
858,200,365,1.2,1,0.02,0.01,0.02,0.7,U(0.4,0.8,0.7025245813755268,0.017472952141213843,0.13392765760801295
859,200,365,1.2,1,0.02,0.01,0.02,0.7,U(0.4,N(0.6,0.7008499948250531,0.022927997788351293,0.20395086856635902
860,200,365,1.2,1,0.02,0.01,0.02,0.7,U(0.4,0.15),0.6960989152465618,0.018103092731623655,0.1258604086724181
861,200,365,1.2,1,0.02,0.01,0.02,0.7,0.9),0.3,0.7037120731876773,0.019660879880443266,0.15052114274482797
862,200,365,1.2,1,0.02,0.01,0.02,0.7,0.9),0.8,0.6944197845661952,0.01784666487776963,0.09432145084472698
863,200,365,1.2,1,0.02,0.01,0.02,0.7,0.9),N(0.6,0.7005140400848141,0.019289746388441553,0.15093829780297674
864,200,365,1.2,1,0.02,0.01,0.02,0.7,0.9),0.15),0.6988052864358357,0.01823773034042816,0.12037885039350038
865,200,365,1.2,1,0.02,0.01,0.05,0.6,0.3,0.3,0.5984507000702027,0.023182219273703546,0.1388878161400957
866,200,365,1.2,1,0.02,0.01,0.05,0.6,0.3,0.8,0.6035623258139357,0.022882252724023378,0.15854567938732178
867,200,365,1.2,1,0.02,0.01,0.05,0.6,0.3,N(0.6,0.6007273962575552,0.021550277869265454,0.15198253638762638
868,200,365,1.2,1,0.02,0.01,0.05,0.6,0.3,0.15),0.6027685494212331,0.01916380779592502,0.11112876751657585
869,200,365,1.2,1,0.02,0.01,0.05,0.6,0.6,0.3,0.5977636364560595,0.013387814198029004,0.09150018440987351
870,200,365,1.2,1,0.02,0.01,0.05,0.6,0.6,0.8,0.6029840168745771,0.014690231015187526,0.07837568538098716
871,200,365,1.2,1,0.02,0.01,0.05,0.6,0.6,N(0.6,0.601245781742082,0.014367021903105128,0.07421602038170849
872,200,365,1.2,1,0.02,0.01,0.05,0.6,0.6,0.15),0.6023409793600509,0.014528068057645952,0.06978524055160273
873,200,365,1.2,1,0.02,0.01,0.05,0.6,U(0.4,0.3,0.5970947917727272,0.015554660769154334,0.08587499865100612
874,200,365,1.2,1,0.02,0.01,0.05,0.6,U(0.4,0.8,0.6039043068344058,0.014517218141893209,0.08206098001281992
875,200,365,1.2,1,0.02,0.01,0.05,0.6,U(0.4,N(0.6,0.6007212165624355,0.015779702321323568,0.09572995420231423
876,200,365,1.2,1,0.02,0.01,0.05,0.6,U(0.4,0.15),0.5966592832705773,0.016097836195089938,0.08925264654721965
877,200,365,1.2,1,0.02,0.01,0.05,0.6,0.9),0.3,0.5979897352968466,0.016649912534958084,0.0852543065328718
878,200,365,1.2,1,0.02,0.01,0.05,0.6,0.9),0.8,0.5956356754546109,0.015233830525592594,0.0784389181115579
879,200,365,1.2,1,0.02,0.01,0.05,0.6,0.9),N(0.6,0.6023925812516056,0.016089244465416278,0.0976246163276564
880,200,365,1.2,1,0.02,0.01,0.05,0.6,0.9),0.15),0.5996656032583126,0.017267143551803903,0.0854386662388541
881,200,365,1.2,1,0.02,0.01,0.05,0.7,0.3,0.3,0.7030302977402456,0.019238757097713655,0.09698552323130039
882,200,365,1.2,1,0.02,0.01,0.05,0.7,0.3,0.8,0.7020672899478639,0.021872178015745487,0.11712290027896022
883,200,365,1.2,1,0.02,0.01,0.05,0.7,0.3,N(0.6,0.6990441300106447,0.020427355679565894,0.12111237760556093
884,200,365,1.2,1,0.02,0.01,0.05,0.7,0.3,0.15),0.7003964982946151,0.02357335224588818,0.1323342349944997
885,200,365,1.2,1,0.02,0.01,0.05,0.7,0.6,0.3,0.7016590689455685,0.01351916403259899,0.0842676341185794
886,200,365,1.2,1,0.02,0.01,0.05,0.7,0.6,0.8,0.7031839607572588,0.013695278652726375,0.07085545663794879
887,200,365,1.2,1,0.02,0.01,0.05,0.7,0.6,N(0.6,0.70131741143982,0.014353256173961843,0.08709245462227688
888,200,365,1.2,1,0.02,0.01,0.05,0.7,0.6,0.15),0.699995915556261,0.014404590465849751,0.08442211157085955
889,200,365,1.2,1,0.02,0.01,0.05,0.7,U(0.4,0.3,0.6987863677935464,0.014636703368164182,0.06927091954660425
890,200,365,1.2,1,0.02,0.01,0.05,0.7,U(0.4,0.8,0.6996829965456719,0.016918170832361575,0.07633403030519414
891,200,365,1.2,1,0.02,0.01,0.05,0.7,U(0.4,N(0.6,0.6996135530048503,0.014199015343052214,0.07783483335342034
892,200,365,1.2,1,0.02,0.01,0.05,0.7,U(0.4,0.15),0.6984452153314206,0.015716524102477043,0.09774414490655459
893,200,365,1.2,1,0.02,0.01,0.05,0.7,0.9),0.3,0.6963001208903554,0.016191444884981216,0.08418188119148418
894,200,365,1.2,1,0.02,0.01,0.05,0.7,0.9),0.8,0.6979586042900994,0.017967318754823085,0.08888743692721501
895,200,365,1.2,1,0.02,0.01,0.05,0.7,0.9),N(0.6,0.7034530382298735,0.015458940437193206,0.0821085710859869
896,200,365,1.2,1,0.02,0.01,0.05,0.7,0.9),0.15),0.69857844921679,0.0151821690340334,0.10542870311902475
897,200,365,1.2,1,0.05,0,0.02,0.6,0.3,0.3,0.5999400483927669,1.1033460989768324e-15,3.3306690738754696e-16
898,200,365,1.2,1,0.05,0,0.02,0.6,0.3,0.8,0.5999364392275769,1.1143785838488147e-15,3.3306690738754696e-16
899,200,365,1.2,1,0.05,0,0.02,0.6,0.3,N(0.6,0.5999410572989489,6.841622714560295e-16,4.440892098500626e-16
900,200,365,1.2,1,0.05,0,0.02,0.6,0.3,0.15),0.5999320337589407,1.0538057759251633e-15,3.3306690738754696e-16
901,200,365,1.2,1,0.05,0,0.02,0.6,0.6,0.3,0.5999325192837651,2.3430966949293665e-15,4.440892098500626e-16
902,200,365,1.2,1,0.05,0,0.02,0.6,0.6,0.8,0.599932656420364,1.2108049754385197e-15,4.440892098500626e-16
903,200,365,1.2,1,0.05,0,0.02,0.6,0.6,N(0.6,0.5999359118359145,1.8220515403840946e-15,3.3306690738754696e-16
904,200,365,1.2,1,0.05,0,0.02,0.6,0.6,0.15),0.5999411602322474,1.683498646058602e-15,4.440892098500626e-16
905,200,365,1.2,1,0.05,0,0.02,0.6,U(0.4,0.3,0.5999346226797364,2.146365778876585e-15,6.661338147750939e-16
906,200,365,1.2,1,0.05,0,0.02,0.6,U(0.4,0.8,0.5999413615066098,2.076591963453773e-15,6.661338147750939e-16
907,200,365,1.2,1,0.05,0,0.02,0.6,U(0.4,N(0.6,0.5999343340201753,2.121368649069037e-15,3.3306690738754696e-16
908,200,365,1.2,1,0.05,0,0.02,0.6,U(0.4,0.15),0.5999344081886582,1.979577777316061e-15,3.3306690738754696e-16
909,200,365,1.2,1,0.05,0,0.02,0.6,0.9),0.3,0.5999416471588893,1.938221747396873e-15,3.3306690738754696e-16
910,200,365,1.2,1,0.05,0,0.02,0.6,0.9),0.8,0.5999331721377427,2.9831756714991726e-15,4.440892098500626e-16
911,200,365,1.2,1,0.05,0,0.02,0.6,0.9),N(0.6,0.5999313331479934,2.5057244218426793e-15,4.440892098500626e-16
912,200,365,1.2,1,0.05,0,0.02,0.6,0.9),0.15),0.5999415202120411,1.237761753973968e-15,4.440892098500626e-16
913,200,365,1.2,1,0.05,0,0.02,0.7,0.3,0.3,0.6998772193151857,7.721838581466776e-16,2.220446049250313e-16
914,200,365,1.2,1,0.05,0,0.02,0.7,0.3,0.8,0.6998761251778538,5.564975606931872e-16,4.440892098500626e-16
915,200,365,1.2,1,0.05,0,0.02,0.7,0.3,N(0.6,0.6998690417626969,1.8922057059347083e-15,4.440892098500626e-16
916,200,365,1.2,1,0.05,0,0.02,0.7,0.3,0.15),0.6998697590597383,1.927556285516131e-15,4.440892098500626e-16
917,200,365,1.2,1,0.05,0,0.02,0.7,0.6,0.3,0.6998738453710693,2.3274998920671116e-16,6.661338147750939e-16
918,200,365,1.2,1,0.05,0,0.02,0.7,0.6,0.8,0.6998755812812893,7.962319528963704e-16,5.551115123125783e-16
919,200,365,1.2,1,0.05,0,0.02,0.7,0.6,N(0.6,0.69987406093668,1.977381698240004e-15,6.661338147750939e-16
920,200,365,1.2,1,0.05,0,0.02,0.7,0.6,0.15),0.6998657055412554,8.144074275004213e-16,5.551115123125783e-16
921,200,365,1.2,1,0.05,0,0.02,0.7,U(0.4,0.3,0.6998760763003034,1.6031482081538089e-15,4.440892098500626e-16
922,200,365,1.2,1,0.05,0,0.02,0.7,U(0.4,0.8,0.6998747816763725,1.0590852655056278e-16,3.3306690738754696e-16
923,200,365,1.2,1,0.05,0,0.02,0.7,U(0.4,N(0.6,0.6998704711176529,1.5834209244297516e-15,4.440892098500626e-16
924,200,365,1.2,1,0.05,0,0.02,0.7,U(0.4,0.15),0.6998768913756643,6.627947771331266e-16,3.3306690738754696e-16
925,200,365,1.2,1,0.05,0,0.02,0.7,0.9),0.3,0.6998807258612381,2.1297770317619678e-16,5.551115123125783e-16
926,200,365,1.2,1,0.05,0,0.02,0.7,0.9),0.8,0.6998774109565133,1.229969786228894e-15,5.551115123125783e-16
927,200,365,1.2,1,0.05,0,0.02,0.7,0.9),N(0.6,0.6998699259221342,1.890217871852073e-15,4.440892098500626e-16
928,200,365,1.2,1,0.05,0,0.02,0.7,0.9),0.15),0.6998787424697329,1.5643708221433714e-15,4.440892098500626e-16
929,200,365,1.2,1,0.05,0,0.05,0.6,0.3,0.3,0.5999999992549752,2.197246087654001e-15,2.220446049250313e-16
930,200,365,1.2,1,0.05,0,0.05,0.6,0.3,0.8,0.5999999992024102,5.776361406674619e-16,4.440892098500626e-16
931,200,365,1.2,1,0.05,0,0.05,0.6,0.3,N(0.6,0.5999999992713647,2.0578546053105316e-15,4.440892098500626e-16
932,200,365,1.2,1,0.05,0,0.05,0.6,0.3,0.15),0.59999999930264,1.8094080927037603e-15,3.3306690738754696e-16
933,200,365,1.2,1,0.05,0,0.05,0.6,0.6,0.3,0.5999999992861718,1.4774937109593694e-15,4.440892098500626e-16
934,200,365,1.2,1,0.05,0,0.05,0.6,0.6,0.8,0.5999999993192526,1.719502151968204e-15,6.661338147750939e-16
935,200,365,1.2,1,0.05,0,0.05,0.6,0.6,N(0.6,0.5999999992244929,2.30085518913586e-15,3.3306690738754696e-16
936,200,365,1.2,1,0.05,0,0.05,0.6,0.6,0.15),0.5999999991845179,1.6572100910316375e-15,3.3306690738754696e-16
937,200,365,1.2,1,0.05,0,0.05,0.6,U(0.4,0.3,0.5999999993100184,2.6459668429208404e-15,2.220446049250313e-16
938,200,365,1.2,1,0.05,0,0.05,0.6,U(0.4,0.8,0.5999999993182601,2.0770222544954082e-15,7.771561172376096e-16
939,200,365,1.2,1,0.05,0,0.05,0.6,U(0.4,N(0.6,0.599999999299203,9.705406867517016e-16,3.3306690738754696e-16
